seed	score	exe_time
132	6226	2.8155139
133	5097	2.8265216
134	4516	2.8278005
135	1717	2.8170986
136	4770	2.8195188
137	5016	2.8101836000000002
138	4494	2.8162123
139	3144	2.8123601000000003
140	5699	2.8207265
141	4426	2.8115356
142	4890	2.8327291
143	3044	2.8113588
144	5062	2.8094418
145	5025	2.813778
146	3730	2.811159
147	2387	2.8098941
148	5329	2.8082518
149	5671	2.8093937
150	4288	2.8142358
151	3330	2.8143136
152	4912	2.8096932
153	4870	2.8104861000000003
154	2507	2.8119057
155	2722	2.8133951
156	5818	2.8118061
157	5266	2.8170819
158	2833	2.8140094
159	2074	2.8121501
160	5426	2.8103584
161	4689	2.8089337
162	3840	2.8124012
163	2718	2.8139435
164	6384	2.8195291
165	5392	2.8128265
166	4646	2.8168259
167	2692	2.8116255
168	5754	2.8190435000000003
169	5233	2.8126625
170	4784	2.8170313
171	3534	2.8126688
172	5527	2.81413
173	4096	2.8109238000000003
174	4657	2.8122767
175	1432	2.8133609
176	5504	2.8116382
177	5168	2.8164172
178	4282	2.8141752
179	1621	2.8105575
180	6228	2.8100117
181	5325	2.8093312
182	4952	2.8149886
183	2375	2.814502
184	5452	2.8168121
185	5487	2.8150664
186	4682	2.8148357
187	3975	2.8150209
188	5881	2.8129044
189	5362	2.8126359
190	4680	2.8187631
191	2725	2.8144427
192	5656	2.8095135
193	4667	2.8073343
194	4399	2.8135205
195	3582	2.8137351
196	6390	2.8059312
197	5523	2.8111354
198	3938	2.8143302
199	2346	2.8124316
200	5181	2.8133709
201	4873	2.8135251
202	4255	2.8201822
203	4277	2.8253697
204	5896	2.8117294
205	5263	2.8114381
206	3106	2.8145265
207	2975	2.8102504
208	5833	2.815267
209	5282	2.8103101
210	5008	2.8120194
211	4221	2.8151289
212	5224	2.813009
213	4900	2.8117103
214	4757	2.8216374
215	3850	2.8142779
216	5833	2.8100589
217	1433	2.8113067000000003
218	3338	2.8145264
219	3392	2.8148672
220	5517	2.8172856
221	4575	2.8111937
222	2910	2.8092033
223	1669	2.8108825
224	6529	2.8139763
225	4636	2.8090919000000003
226	2872	2.8081743
227	2720	2.8172498
228	6032	2.8107408
229	5061	2.8083578
230	4600	2.813243
231	2500	2.8102867
232	5938	2.8114821
233	4879	2.8097346
234	3748	2.8116732
235	3188	2.8150794
236	5128	2.8065749
237	5426	2.8122099
238	4853	2.810792
239	4492	2.8133651
240	4213	2.8075992000000003
241	5419	2.8119785
242	2374	2.8093013
243	3357	2.8083803
244	5640	2.8088559
245	5102	2.8087597
246	4862	2.8122035
247	1671	2.8103311
248	5715	2.8148905
249	5266	2.8091217
250	4832	2.8344119
251	3390	2.8290022
252	5385	2.8210206
253	4599	2.8171788
254	4187	2.8126826
255	1340	2.8101173
256	5797	2.8118772
257	4948	2.810937
258	4279	2.8146262
259	2878	2.8117625
260	6355	2.8071177
261	5436	2.8124809
262	5027	2.8111263
263	1231	2.8164085
264	5328	2.8147583000000003
265	5301	2.8328777
266	4569	2.8302943000000003
267	2275	2.8333247
268	5455	2.8279687
269	5633	2.8242217
270	4686	2.8175784
271	3943	2.8205957
272	5181	2.8188196000000003
273	5151	2.8288224
274	4973	2.8216534
275	2186	2.8181738000000003
276	5375	2.8066447
277	5082	2.8177363
278	4169	2.8154283
279	1445	2.811444
280	5328	2.8163514000000003
281	4787	2.8325349
282	1122	2.8293041
283	3583	2.8246233
284	5799	2.8265506
285	4657	2.8167814
286	4500	2.8205005
287	3237	2.8171903
288	5722	2.8084334
289	1178	2.8197436
290	3701	2.8128096
291	2690	2.812666
292	5300	2.8179436
293	4866	2.8173243
294	4242	2.8169461
295	4555	2.8145848
296	5216	2.8131314
297	5184	2.8130453
298	3197	2.8120028
299	3465	2.8114063
300	5328	2.814155
301	5644	2.8118154
302	4496	2.8119285
303	2461	2.8245932
304	5275	2.8153068
305	5392	2.8081986
306	3487	2.809885
307	4586	2.8108964
308	5026	2.8070508
309	5039	2.8089182
310	4670	2.8124007
311	2762	2.8119389
312	5456	2.8203123000000003
313	1457	2.810305
314	4230	2.8106028
315	1587	2.8122014
316	5055	2.8112246
317	3359	2.8088732
318	5091	2.8107249000000003
319	3845	2.815083
320	6034	2.8114966
321	5292	2.811023
322	4555	2.8115784
323	3578	2.8121107
324	4987	2.8095886
325	2487	2.8071056
326	4465	2.8112413
327	3024	2.8116781
328	5263	2.8140356
329	5010	2.8098591
330	993	2.8087467
331	1957	2.8115152
332	4656	2.8100841
333	5362	2.8098716
334	3336	2.8110528
335	4855	2.8216200000000002
336	5511	2.8106712
337	5460	2.8135858000000002
338	4730	2.8106491
339	2113	2.8121419000000003
340	6259	2.8126987
341	5070	2.8088281
342	1186	2.8106461
343	2155	2.8131017
344	5953	2.8087282
345	4898	2.8100605
346	2038	2.842941
347	3876	2.8140926
348	5671	2.8142977
349	4486	2.8119651
350	2569	2.8131905
351	4060	2.8144785
352	4874	2.8155186
353	4876	2.8142888
354	4448	2.8147848
355	3574	2.8161045
356	5115	2.8096536
357	5222	2.8135079000000003
358	4489	2.8160133
359	4608	2.8128811000000002
360	5184	2.8121577
361	4711	2.8128735000000002
362	3805	2.8102646
363	3877	2.8136325
364	5785	2.8109042
365	5152	2.8135102
366	2318	2.8096265000000002
367	1544	2.8096929
368	6028	2.8128472
369	5925	2.8148443
370	4136	2.8137223000000002
371	3367	2.8113948
372	5770	2.8157822
373	4510	2.8124784
374	4777	2.8129351
375	2112	2.8499388000000003
376	5078	2.8200201
377	4995	2.8314763000000003
378	2376	2.830767
379	2378	2.8251056
380	5557	2.8245971
381	5223	2.8155218
382	1284	2.8231977
383	2444	2.8159791
384	6229	2.810912
385	5134	2.8100443999999998
386	4112	2.8113104
387	3187	2.810478
388	5275	2.813618
389	4667	2.8129944
390	4937	2.8425636
391	1902	2.8261950000000002
392	5127	2.8329825
393	4560	2.8293165
394	3623	2.82752
395	3244	2.8279906
396	5360	2.8165047000000003
397	5253	2.8208188
398	5296	2.8242447999999998
399	3762	2.8324354
400	5226	2.8128466000000003
401	4947	2.8121445
402	5395	2.8171103
403	2480	2.8112387
404	5181	2.8161728
405	5033	2.817335
406	4887	2.8342027
407	2933	2.8307632
408	5265	2.8281226
409	2011	2.8229062000000003
410	4567	2.8162471
411	1386	2.8132307
412	5953	2.8192593
413	5230	2.8117905
414	975	2.8133067
415	3550	2.8144216
416	6034	2.8162904
417	4965	2.8117047
418	4738	2.8118619000000002
419	1137	2.8103042
420	6392	2.8135950000000003
421	5418	2.8138097
422	4900	2.8110534
423	4368	2.8139426
424	4936	2.8058433000000003
425	4476	2.8105526000000003
426	4640	2.8198769
427	3274	2.8107175
428	5595	2.8065503
429	5261	2.8121658
430	3940	2.815503
431	1861	2.8127336
432	6076	2.807604
433	5434	2.8135206
434	4558	2.8171436
435	3244	2.8115638
436	5194	2.8136543
437	5351	2.8245689
438	4064	2.8385639
439	2579	2.8306321
440	6045	2.8301443
441	4650	2.8270004
442	2723	2.8185504
443	3116	2.8189336000000003
444	5654	2.813298
445	5418	2.8158351
446	4383	2.8135348000000002
447	3897	2.8109323
448	6583	2.8107043000000003
449	4890	2.819928
450	3681	2.8087519
451	2626	2.8103315
452	6306	2.8148776
453	4942	2.8091660000000003
454	1456	2.8094496
455	4379	2.8186102
456	5359	2.8110954
457	5270	2.8090057
458	4438	2.8125978
459	1184	2.8107163
460	5160	2.8101197
461	1890	2.8156619000000003
462	798	2.8139833000000003
463	4286	2.8145202
464	5257	2.8167026
465	1896	2.810298
466	4564	2.8138891
467	2362	2.8115372
468	5841	2.8130008
469	5326	2.8109081
470	5271	2.8104114
471	3852	2.8111545
472	5151	2.8109047
473	4624	2.8093488
474	4221	2.8110359000000003
475	2677	2.808572
476	6276	2.8101895
477	5007	2.8087192
478	5045	2.8095519
479	857	2.8107974000000002
480	4965	2.8164653
481	5329	2.8079992000000003
482	2839	2.8088564
483	1748	2.8122329
484	5481	2.8253285
485	5121	2.8141754
486	4500	2.814307
487	1760	2.8116487
488	5518	2.8140714
489	3738	2.8149126
490	3498	2.8114896
491	2285	2.8104351000000003
492	4978	2.8104504
493	5181	2.8093084
494	1083	2.8113742
495	3168	2.8109089000000003
496	5534	2.8103844000000002
497	5479	2.8098981
498	4667	2.8135461
499	3464	2.8175778
500	5203	2.8392732
501	5136	2.8304385
502	1397	2.8291846
503	1950	2.8302086
504	5740	2.8202188
505	3767	2.8345239
506	978	2.8197159000000003
507	3714	2.8184523
508	5301	2.8254671
509	5573	2.8337852
510	4424	2.8120364
511	3623	2.8130406
512	4894	2.8224027
513	2742	2.8156538
514	4227	2.8159947
515	2481	2.8161944
516	5470	2.8120444
517	1488	2.8102469
518	5260	2.8146424000000003
519	2966	2.8151726
520	5764	2.8094233
521	4516	2.8110232
522	5827	2.8106486
523	4556	2.8126398
524	4966	2.8090053
525	4682	2.8102783000000002
526	5857	2.812099
527	4052	2.8121079
528	5356	2.8187615
529	4357	2.8200848
530	4366	2.8103132
531	1825	2.8132857
532	5256	2.8115374
533	5251	2.8082413
534	3808	2.8101305
535	3654	2.8088579
536	5967	2.8247775
537	5527	2.808729
538	3807	2.8112669
539	3871	2.8107954
540	5671	2.8196172
541	1362	2.8108545
542	5267	2.8124262
543	3389	2.8142781
544	5988	2.8201966
545	4849	2.8133094
546	3806	2.8115562
547	3207	2.8121643
548	5328	2.8090023
549	4660	2.8126389
550	4124	2.8101156
551	2131	2.8088456
552	5691	2.8110149
553	4650	2.8141632000000003
554	3440	2.8127983
555	3357	2.811112
556	5152	2.8157477
557	4738	2.812018
558	5004	2.8094952
559	3702	2.8113585
560	5562	2.8220229
561	4483	2.8137295
562	5693	2.8187227
563	2221	2.8096074
564	5046	2.8100553
565	4021	2.8109552
566	4412	2.8139387
567	3995	2.8170565
568	6087	2.8103151
569	4944	2.8118199
570	4489	2.8118848
571	2945	2.8146646
572	5325	2.8116554000000002
573	3823	2.811013
574	3937	2.8136008
575	3209	2.8105296
576	5653	2.8101806
577	5305	2.8134119
578	3701	2.8101981
579	1943	2.8142845000000003
580	4896	2.8126737
581	4809	2.8122402
582	3628	2.8112146
583	3134	2.8107888
584	5071	2.8126679
585	5398	2.8323601
586	3665	2.8102503
587	1826	2.8180694
588	6465	2.8189475
589	4631	2.8124718
590	4029	2.8122397
591	3605	2.8151823
592	5155	2.8229105
593	5226	2.8111084
594	4985	2.8086168000000002
595	4791	2.8135029
596	5611	2.814721
597	5059	2.8125921
598	1256	2.8123002
599	3495	2.813866
600	5121	2.8207623
601	3142	2.8093936
602	1003	2.8123857
603	2677	2.8126322
604	5140	2.8133932
605	5341	2.8210883
606	3669	2.8102858
607	1135	2.8084576
608	5713	2.8193015
609	5329	2.8109353
610	1440	2.810125
611	2148	2.812128
612	5692	2.8115722
613	5671	2.8143902
614	5130	2.8102936
615	2209	2.8103521000000002
616	5262	2.8194105
617	4706	2.8145945
618	4123	2.8113584
619	2902	2.8154727
620	5041	2.8121388
621	4670	2.8083954
622	3208	2.8141782
623	1730	2.8108572
624	6464	2.8123729
625	5311	2.8179214
626	3908	2.8175155
627	2689	2.8089500000000003
628	5985	2.8138027
629	3647	2.8088537000000002
630	3458	2.8089363
631	3151	2.8228261
632	5061	2.8098313
633	4713	2.809388
634	4842	2.8110377
635	1917	2.8102055
636	5754	2.8110226000000003
637	2054	2.8106084
638	3833	2.8170658
639	3015	2.8129256
640	5511	2.8132961
641	4981	2.8129436
642	1454	2.8094642
643	2907	2.8113958
644	5317	2.8167493
645	4579	2.8168657
646	1172	2.8111321
647	3300	2.8104927
648	5029	2.8097545
649	5376	2.8113807
650	4144	2.8112972000000003
651	3665	2.8148136
652	6328	2.8107897
653	1756	2.8139571
654	4167	2.8128279000000003
655	3996	2.8109949
656	5853	2.8138688
657	5057	2.8090667
658	3485	2.8089536
659	3625	2.8148104
660	6275	2.8088158
661	4687	2.8102987
662	2785	2.809208
663	2711	2.8133564
664	5659	2.8160459
665	4316	2.8112839000000003
666	1623	2.8103262
667	4693	2.816642
668	5062	2.8153784
669	4745	2.8080527
670	4413	2.8128724
671	3655	2.8128136
672	5062	2.808239
673	5034	2.8108923
674	3330	2.813442
675	3123	2.8117068
676	5931	2.8134991
677	4307	2.8080067
678	4678	2.8138518
679	1134	2.8092452
680	5359	2.8146814
681	4527	2.8125959
682	3955	2.8089105
683	2561	2.8103591
684	5188	2.8149844
685	5011	2.813894
686	3728	2.8145826
687	1412	2.8108247
688	5137	2.8092771
689	5653	2.8114026
690	4516	2.8130493000000003
691	4737	2.8127707
692	5328	2.8319291
693	4877	2.8110569
694	4349	2.8143244000000003
695	3236	2.8117409
696	5359	2.8113409000000003
697	5432	2.8101118
698	1426	2.8110478
699	2552	2.8103015
700	5931	2.815123
701	5403	2.8074585
702	3613	2.8102936
703	4080	2.8120924
704	5416	2.812736
705	5396	2.8112155000000003
706	2636	2.8119865
707	3116	2.8122861
708	5177	2.8135793
709	5312	2.809962
710	3959	2.8104133
711	4030	2.8113912
712	5098	2.8073129
713	5328	2.8098851
714	1315	2.8075804
715	3162	2.8124557
716	6271	2.8122991
717	5334	2.810067
718	4309	2.8113805000000003
719	2278	2.8161638
720	5249	2.8150681
721	4321	2.8110983000000003
722	3799	2.8087946
723	3722	2.8136498000000003
724	5326	2.8089143
725	4947	2.8128507000000003
726	5363	2.8130800000000002
727	1363	2.8105458
728	5691	2.8118524000000003
729	5494	2.8103209
730	3583	2.8118496
731	4552	2.8145909
732	5592	2.8186764
733	4663	2.8138674
734	2247	2.8119656
735	3346	2.8139051
736	5438	2.8151753
737	4954	2.8122168
738	4185	2.8106527
739	4418	2.8128484
740	5063	2.8076601
741	5008	2.8101274
742	4193	2.8138412
743	1065	2.8102437
744	6423	2.8125737
745	4987	2.810325
746	2178	2.8093342
747	3060	2.8108979
748	6467	2.8127234000000003
749	5411	2.8113567
750	4731	2.8096696000000003
751	3730	2.8135756
752	5141	2.8079109
753	5646	2.8090824000000003
754	4493	2.8109303
755	4587	2.8124436
756	6051	2.8093053
757	1967	2.8096573
758	3619	2.8099064
759	3109	2.8116993
760	5900	2.8105415000000002
761	5724	2.8105703
762	3850	2.810008
763	3699	2.8145037
764	6180	2.8144005
765	5226	2.8102081
766	5097	2.8101881
767	1627	2.8097094
768	5022	2.8095192
769	2994	2.8099285
770	4377	2.8072456
771	1899	2.8096976
772	5104	2.8063291
773	5827	2.8090623
774	4989	2.809815
775	5042	2.8122482
776	5580	2.809746
777	5430	2.8098758
778	4629	2.81131
779	2487	2.8110554
780	5214	2.8070446000000002
781	5512	2.8075124000000002
782	4265	2.8102923
783	2334	2.811875
784	5331	2.8076381
785	2085	2.8086256
786	3498	2.8103833
787	1136	2.8093076
788	5189	2.8079206
789	5143	2.8100347
790	4203	2.8083229000000003
791	866	2.8106966
792	5505	2.8072039
793	4399	2.8096087
794	2458	2.8089399
795	1619	2.8113938000000003
796	5929	2.8128849000000002
797	5244	2.8092756000000003
798	5176	2.8088764
799	1302	2.8107268000000003
800	5119	2.8121458
801	4351	2.812405
802	2112	2.8090014
803	2094	2.8098321
804	5754	2.8110374
805	4717	2.8090061
806	5146	2.8095128000000003
807	4349	2.8131748
808	5559	2.813021
809	4687	2.8175506
810	4209	2.8118202
811	4049	2.8122765000000003
812	5449	2.8120171000000003
813	5411	2.8133663
814	4361	2.8101512
815	3102	2.8121521
816	5933	2.81048
817	4897	2.8116436
818	2967	2.8082165
819	1206	2.8149084
820	5286	2.8167471
821	2888	2.812306
822	4184	2.8115186000000003
823	1996	2.8128276000000003
824	5877	2.8152641000000003
825	5345	2.8137262
826	4854	2.8097877
827	3335	2.8191623
828	5769	2.8099055
829	5292	2.8128603
830	4054	2.8100998
831	2573	2.8109762
832	5626	2.8131733
833	5248	2.8118738
834	4659	2.8127227
835	1350	2.8097065
836	5298	2.8124773000000003
837	5404	2.8244325
838	1279	2.8251015
839	3473	2.8105328
840	6610	2.8100563000000003
841	3157	2.8119001
842	4388	2.8112278
843	3656	2.81229
844	5512	2.8127777
845	4391	2.8109787
846	4403	2.811702
847	2823	2.8205474
848	5446	2.8139093
849	5412	2.8125979
850	5079	2.8152071000000003
851	2010	2.8123894
852	5189	2.8112814
853	4463	2.811533
854	4685	2.8114914
855	2583	2.8152467000000003
856	5010	2.8082733
857	5285	2.8104672
858	5394	2.8096634
859	4185	2.8156704
860	6048	2.8152302000000002
861	4182	2.8117685
862	4086	2.8140781
863	2598	2.8134197
864	5329	2.8135785
865	5605	2.8105522
866	4620	2.8120486
867	1684	2.8113392
868	5631	2.8109817
869	5597	2.8084444
870	4640	2.8109836
871	3984	2.811501
872	5789	2.8074405000000002
873	2780	2.8086602000000003
874	4454	2.81117
875	1608	2.8133099
876	5098	2.8108395
877	4776	2.8140024
878	4794	2.8118332
879	3959	2.8128672
880	5449	2.8140661
881	4264	2.8163511
882	3101	2.815179
883	2772	2.8126554
884	5730	2.812244
885	1935	2.8099502000000003
886	4940	2.8144145
887	1383	2.8118015
888	5818	2.815124
889	3940	2.8136568
890	4659	2.8116704
891	4522	2.8172845
892	5501	2.8162461
893	5607	2.8107212
894	4542	2.8173993
895	2935	2.8178325
896	5757	2.8175744
897	5725	2.8138905000000003
898	4753	2.8136337
899	1188	2.8092828
900	5170	2.8107254
901	5641	2.8105862
902	3060	2.8354954
903	1862	2.8142449000000003
904	5386	2.8144816
905	4902	2.8091986
906	1623	2.8089839000000003
907	3669	2.8199957
908	6903	2.8154877000000003
909	5074	2.8122879000000003
910	4537	2.811171
911	3127	2.8149306000000003
912	5749	2.8108789
913	4900	2.8141495
914	5082	2.8157754
915	1518	2.8093435
916	5688	2.8096148000000003
917	5545	2.8128047
918	4147	2.8138366
919	2653	2.8134686
920	5677	2.8150979
921	5139	2.8126725
922	3689	2.8130309000000002
923	4226	2.8190159
924	5724	2.8132162000000003
925	5835	2.8175376
926	4297	2.8149755
927	3364	2.8154595000000002
928	5329	2.8096529
929	4900	2.8380221
930	3979	2.8129386
931	4843	2.8361735
932	5867	2.8136906
933	3573	2.8136622
934	5040	2.8126158
935	3905	2.8132332
936	4906	2.8221426000000003
937	4834	2.8129892
938	4005	2.8108809
939	3448	2.814513
940	4819	2.8156137
941	4028	2.8119366
942	3162	2.8171158
943	4315	2.8160568
944	5446	2.8186998
945	5596	2.8141151
946	4292	2.8183876000000003
947	4231	2.8144103
948	5029	2.824851
949	5349	2.8145964
950	4757	2.8129914
951	3626	2.8114119
952	5236	2.8246702
953	5262	2.8113583
954	4526	2.8127855
955	4120	2.8235129
956	5397	2.8173645
957	5014	2.8104571
958	2098	2.8088733
959	3064	2.8137768000000003
960	4928	2.812827
961	4813	2.8156429000000003
962	2215	2.8137829
963	2749	2.8143937
964	5343	2.8141785
965	4932	2.8091923000000003
966	3717	2.8103552
967	3351	2.8109557
968	5140	2.8109038
969	4573	2.8107324
970	3133	2.8101864
971	3561	2.8170495
972	5278	2.8107984
973	5037	2.8145149
974	919	2.8128423
975	875	2.8112955
976	5419	2.8136978
977	4870	2.8100522
978	1605	2.8096748
979	3743	2.8161676
980	6129	2.8123663
981	4852	2.8104931
982	4614	2.8088948
983	3950	2.8078304000000003
984	6034	2.8108275000000003
985	4095	2.8093237
986	4902	2.8103541
987	2627	2.8146916
988	4368	2.8109202
989	5250	2.8141359
990	4195	2.8118569
991	1946	2.8138987
992	5310	2.8107947
993	5371	2.8120108
994	3270	2.8097201
995	3841	2.817812
996	5176	2.8123326
997	4693	2.8156603000000002
998	3512	2.8123551
999	2850	2.8114709
1000	5232	2.8337723
1001	4772	2.8286669
1002	2556	2.8312555
1003	2063	2.8256103
1004	5286	2.8263187
1005	4867	2.8367966
1006	4458	2.8183848
1007	1472	2.8194902
1008	5811	2.8238461
1009	4474	2.8122223
1010	4343	2.8142205000000002
1011	3252	2.8123729
1012	5219	2.8143955
1013	5112	2.8166454
1014	4263	2.8162249
1015	2537	2.8135518
1016	5055	2.8110692
1017	5041	2.811964
1018	3784	2.8130435
1019	1608	2.8127915
1020	5881	2.8121119
1021	4860	2.8112597
1022	4379	2.8120325
1023	2560	2.816171
1024	5346	2.812831
1025	4804	2.8124708
1026	4746	2.81122
1027	3985	2.8185822
1028	5478	2.8151544
1029	4405	2.8131868
1030	5179	2.8220927
1031	3055	2.823538
1032	4999	2.8138743
1033	5204	2.8150283
1034	2363	2.8118897
1035	4150	2.8141627
1036	5115	2.8195931
1037	5476	2.8299315
1038	3585	2.8112547
1039	1553	2.8124717
1040	5859	2.8132041
1041	5092	2.8116778
1042	4850	2.8168974
1043	3634	2.8133735
1044	4806	2.8158936
1045	5687	2.8139757000000003
1046	3736	2.8140179
1047	3246	2.8141054
1048	6126	2.8104649
1049	4318	2.8144323
1050	4926	2.8126002000000003
1051	1945	2.8116896000000002
1052	5797	2.8087085
1053	5446	2.8114166000000003
1054	4606	2.8096108
1055	4681	2.8110980000000003
1056	5743	2.8125842
1057	4433	2.8131731
1058	1384	2.8250833
1059	3312	2.8213555
1060	5301	2.8162822
1061	5266	2.8124279000000003
1062	1264	2.8141415
1063	3271	2.8253337
1064	5895	2.8080335
1065	4515	2.8147745
1066	4386	2.8139302
1067	2207	2.815391
1068	5840	2.8158257
1069	5305	2.8142748
1070	4623	2.8185752
1071	2432	2.8145338
1072	5692	2.8105217
1073	2245	2.8088691
1074	3361	2.8136471
1075	1921	2.8136609
1076	5411	2.8083876
1077	4193	2.8104659
1078	4777	2.8171904000000003
1079	848	2.8101981
1080	6546	2.8109364
1081	4195	2.8106097
1082	4270	2.8166128
1083	4137	2.8131764
1084	5511	2.8149524
1085	5501	2.8173629
1086	4867	2.8111516
1087	2703	2.8193594
1088	4965	2.8147671
1089	5573	2.8099204
1090	4356	2.8103181
1091	3889	2.8127598000000003
1092	5217	2.8161947
1093	4885	2.8130308
1094	5590	2.8129775
1095	1111	2.813757
1096	6624	2.8098653000000002
1097	5050	2.8135527
1098	3491	2.8098748000000002
1099	3167	2.809239
1100	5461	2.8088536
1101	4761	2.8086708
1102	4067	2.809693
1103	3355	2.812355
1104	5281	2.8096889000000003
1105	5010	2.8111767
1106	4560	2.8092377
1107	2990	2.8137274000000003
1108	5328	2.8091105
1109	5907	2.8126854
1110	4341	2.8136223
1111	2967	2.8284473
1112	5694	2.8135787
1113	5259	2.8111952000000002
1114	4406	2.8111046
1115	3397	2.8137652
1116	5740	2.8147804
1117	5385	2.8099582
1118	4726	2.8098521
1119	846	2.8092012
1120	5233	2.8104113
1121	3459	2.8094287
1122	5199	2.8097329
1123	3824	2.8120829
1124	5722	2.8143906000000003
1125	4739	2.8141198000000003
1126	2458	2.8122911
1127	2847	2.8124479
1128	5654	2.8107024000000003
1129	4873	2.8129686
1130	2407	2.8107741
1131	2424	2.8105626
1132	5170	2.8151797
1133	4728	2.8147631
1134	5399	2.8098075
1135	3273	2.8163643
1136	6087	2.8128295000000003
1137	4972	2.8130815
1138	2196	2.80886
1139	3500	2.8099534
1140	5121	2.8118936000000003
1141	4242	2.8098337
1142	4102	2.8134005
1143	3904	2.8134488
1144	5359	2.8117409
1145	4247	2.812239
1146	3990	2.8147296
1147	3704	2.8149366000000002
1148	4974	2.812561
1149	3861	2.8134286
1150	5107	2.8121262
1151	1183	2.8124867
1152	4971	2.815109
1153	4945	2.8177968
1154	4904	2.8114416
1155	2486	2.81009
1156	5383	2.8126001
1157	4851	2.8108443000000003
1158	848	2.8135753
1159	3657	2.8145186
1160	5005	2.81194
1161	5022	2.8088479
1162	3957	2.8135831
1163	3800	2.8149699
1164	5481	2.8112637
1165	5546	2.813409
1166	4779	2.8135555
1167	3464	2.8121109
1168	6127	2.8125218
1169	5982	2.8129632
1170	4441	2.8122742
1171	2089	2.8124204
1172	6079	2.8099378
1173	5781	2.808875
1174	4528	2.8143175
1175	1473	2.8300927
1176	5181	2.8099815
1177	5185	2.8084897
1178	3697	2.8115490000000003
1179	3776	2.8124082
1180	5286	2.8150699
1181	5452	2.8098122
1182	4377	2.8122837
1183	4283	2.8131301
1184	6793	2.8201239
1185	5176	2.8107322
1186	4275	2.8127682
1187	1299	2.8086844
1188	5757	2.8133756
1189	2193	2.8112712
1190	3846	2.8244825000000002
1191	4043	2.8122771
1192	4963	2.8077047
1193	5569	2.8171973
1194	3371	2.810967
1195	4064	2.8127164000000002
1196	5841	2.8146964
1197	2538	2.8107495
1198	4085	2.8133738
1199	3142	2.8162469
1200	5654	2.8180014
1201	4525	2.8108281
1202	3371	2.8104318
1203	4392	2.8103483000000002
1204	5356	2.8131111
1205	1874	2.8083897
1206	3116	2.8104679
1207	3636	2.8123236
1208	5191	2.8098798
1209	5022	2.8087892
1210	4156	2.8148115000000002
1211	2604	2.8114617
1212	5176	2.8144551
1213	5212	2.8131591
1214	3031	2.809957
1215	1390	2.8119259000000003
1216	5218	2.811419
1217	5614	2.810333
1218	3124	2.8100577
